from_ensembl	to_ensembl
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000206289'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000156256'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000104643'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000075568'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000109919'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291597'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000234046'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000099956'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000260873'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000182774'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000206476'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291420'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291480'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000204227'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000277600'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000182261'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000285482'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000233948'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000104626'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000099991'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000180900'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000206357'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000277258'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000258986'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291936'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291931'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000282367'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000206279'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000099958'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000169981'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000281013'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000233564'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000228712'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000280548'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000236104'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000132003'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000281022'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000284774'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000148291'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000177731'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000120645'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000285383'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000177030'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000204965'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291690'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000172058'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000104823'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000239836'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000168394'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000274058'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000256436'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291691'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000187372'}
{'gene': 'ENSG00000277600'}	{'gene': 'ENSG00000291479'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000284495'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000104518'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000281540'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000164741'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000281813'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000280563'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000100605'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000137332'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000141556'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000144559'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000173281'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000111266'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000140600'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000157881'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000285109'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000179886'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000116574'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000085721'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000276910'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291470'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000234058'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000233348'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000223618'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000258724'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291938'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000206289'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000104643'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000148300'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000198862'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000226384'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000177370'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000282947'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000117318'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000111846'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000260873'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000284254'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000155189'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000234012'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000235067'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000140750'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000235439'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000049656'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000182325'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000289690'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000284238'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000275618'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000284548'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000277086'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000257103'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000187187'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291442'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000104626'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000181135'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000100897'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000224143'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000105856'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000285360'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000226467'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000173137'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000288198'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000089737'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000183309'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000282367'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000075790'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000288325'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291796'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291362'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000224782'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000230475'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000280807'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000280548'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291730'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000280568'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000275543'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000213920'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000143630'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000153406'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000137404'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000125037'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000241394'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000226417'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000103512'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000291745'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000168159'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000171298'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000168140'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000230279'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000228321'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000276358'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000285383'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000274145'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000277044'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000036448'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000261992'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000177082'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000281165'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000281601'}
{'gene': 'ENSG00000285109'}	{'gene': 'ENSG00000283812'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000103222'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000164733'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000285023'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000272636'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292169'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000156261'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000273611'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291379'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000111846'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000058600'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000230514'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000103319'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000275867'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000283777'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000049656'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000231502'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000272901'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000233948'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291375'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000064932'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000070018'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000234475'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000226704'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000212866'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000183309'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000281013'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000123349'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000142619'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291350'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000105650'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000282092'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000177030'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292177'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292052'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000281185'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000205076'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000275482'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000221852'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292120'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000162687'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000164597'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000152253'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000233051'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000157326'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000151067'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000276876'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000283868'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000206495'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000234058'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000163807'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000233348'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000270647'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000230995'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000223618'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000110756'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000288485'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000282947'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000277025'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000014164'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000215077'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000182774'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000275700'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000176371'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000284238'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000198826'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000181222'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000139197'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000100938'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000234196'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000112877'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000283630'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000100897'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000224143'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000105856'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000226467'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000228907'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000212866'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000291796'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000023228'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000291729'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000284103'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000233564'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000136699'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000188603'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000102103'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000280807'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000143630'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000291347'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000206346'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000227057'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000236104'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000291948'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000042445'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000130045'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000164175'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000292175'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000082497'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000172058'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000211689'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000177082'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000274734'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000282967'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000162039'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000277132'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000284978'}
{'gene': 'ENSG00000159339'}	{'gene': 'ENSG00000285316'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000292174'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000292175'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000282092'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000292233'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000292225'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000291803'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000058600'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000277791'}
{'gene': 'ENSG00000274803'}	{'gene': 'ENSG00000291973'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292169'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000280830'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000291544'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000285023'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292174'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000292175'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000226704'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000196497'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000285360'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000188389'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000058600'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000277791'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000288283'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000181031'}
{'gene': 'ENSG00000284774'}	{'gene': 'ENSG00000126216'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291836'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000275700'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000103222'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000236342'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000230475'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000292169'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000072818'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291420'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000282844'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291597'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000282230'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000281244'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000173137'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000280830'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000165923'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000006530'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000226467'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000155189'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000280759'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000276497'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291796'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000198826'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000140750'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000170632'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000288210'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000234549'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000234539'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000281089'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291953'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000226850'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000282266'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000166710'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000282880'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000226936'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000233348'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000266074'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000075790'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000274803'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000275618'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000136573'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000215077'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000277222'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000281484'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000225845'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000288368'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000285458'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000237100'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000226103'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291362'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000099991'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000160325'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000283777'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000288475'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000288293'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000141519'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000119242'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000234114'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000156261'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000089486'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000277273'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291964'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291348'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000112877'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000147400'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000273607'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000285023'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000283946'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000274768'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000226417'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000176444'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000188603'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000278220'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000049656'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000139182'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000291948'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000180917'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000182973'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000277600'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000164597'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000262246'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000135940'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000285049'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000277354'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000205755'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000292357'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000230700'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000060069'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000164733'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000256043'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000085733'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000112514'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000276761'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000280618'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000206279'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000100897'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000132017'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000284850'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000137332'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000275003'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000089737'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000235439'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000185163'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000277594'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000274296'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000099958'}
{'gene': 'ENSG00000206357'}	{'gene': 'ENSG00000285482'}
