annotation,label,real_fraction,generated_fraction,difference,timestep
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,50
celltype,Tip cell - arterial,0.002239577351556219,0.0006666666666666666,-0.0015729106848895525,50
celltype,Venous capillary,0.01723389865114914,0.018,0.0007661013488508596,50
celltype,Venous lymphatic-like,0.002667075022650996,0.010333333333333333,0.007666258310682337,50
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,50
celltype,Ventral forebrain radial glia,0.00283296964128479,0.0026666666666666666,-0.0001663029746181233,50
Superclass,Epithelial,0.04417263249237523,0.05466666666666667,0.010494034174291442,20
Superclass,Erythropoietic,0.2337774204662915,0.252,0.01822257953370851,20
Superclass,Fibroblast,0.45721194951699146,0.43966666666666665,-0.017545282850324806,20
Superclass,Immune,0.05434324872707783,0.050333333333333334,-0.004009915393744498,20
Superclass,Neural,0.0752906346107219,0.06866666666666667,-0.006623967944055231,20
Superclass,Neural crest,0.041090820923139745,0.041666666666666664,0.000575845743526919,20
Superclass,Other,0.0009507037760167426,0.0,-0.0009507037760167426,20
Superclass,Vascular endothelial,0.04750966655181654,0.04933333333333333,0.0018236667815167903,20
Superclass,Vascular perivascular,0.04565292293556908,0.043666666666666666,-0.001986256268902413,20
celltype,Anteromedial cerebral pole glioblast,0.0011421206436711203,0.0033333333333333335,0.0021912126896622133,20
celltype,Anteromedial cerebral pole radial glia,0.001837601929482026,0.0013333333333333333,-0.0005042685961486927,20
celltype,Arachnoid,0.00877965366308079,0.008666666666666666,-0.00011298699641412377,20
celltype,Arachnoid barrier,0.0032285645011038374,0.019,0.01577143549889616,20
celltype,Arachnoid-dura border,0.0011165983946505365,0.0013333333333333333,0.00021673493868279675,20
celltype,Arachnoid-forebrain,0.013016347000497685,0.014666666666666666,0.0016503196661689819,20
celltype,Arachnoid-hindbrain,0.019530901063001673,0.019666666666666666,0.0001357656036649925,20
celltype,Arterial capillary,0.004574863136939627,0.0006666666666666666,-0.00390819647027296,20
celltype,Arteriole,0.0028521113280502277,0.015,0.012147888671949773,20
celltype,Artery,0.006201906512001838,0.006333333333333333,0.00013142682133149546,20
celltype,B lineage,0.00016589461863379402,0.0003333333333333333,0.0001674387146995393,20
celltype,CD56-bright NK cells,0.0005933922897285709,0.0,-0.0005933922897285709,20
celltype,ChP Ciliogenic progenitor,0.017163712466342535,0.02,0.0028362875336574653,20
celltype,ChP Committed arachnoid precursor,0.0005359672294322575,0.0,-0.0005359672294322575,20
celltype,ChP Differentiated epithelia,0.029861031354082922,0.045,0.015138968645917076,20
celltype,ChP Epithelia,0.0022012939780253434,0.0003333333333333333,-0.0018679606446920102,20
celltype,ChP Epithelial progenitor,0.0011995457039674336,0.0,-0.0011995457039674336,20
celltype,ChP Fibroblast,0.0008677564666998456,0.0,-0.0008677564666998456,20
celltype,ChP Macrophage,0.0003573114862881717,0.0,-0.0003573114862881717,20
celltype,ChP Macrophages,0.001595140563786481,0.0,-0.001595140563786481,20
celltype,ChP Meningeal fibroblast,0.020526268774804436,0.0013333333333333333,-0.019192935441471104,20
celltype,ChP Microglia,0.0012824930132843307,0.002,0.0007175069867156694,20
celltype,ChP PTPRC+ fibroblast,0.015645138649617803,0.009333333333333334,-0.006311805316284469,20
celltype,ChP Pericyte,0.006833582175261284,0.03,0.023166417824738716,20
celltype,ChP Perivascular,0.0063933233796562156,0.0003333333333333333,-0.0060599900463228825,20
celltype,ChP Reticulocyte/RBC,0.004989599683524112,0.0,-0.004989599683524112,20
celltype,Chondrocyte,0.002826589079029644,0.0,-0.002826589079029644,20
celltype,Chondrogenic,0.05543432487270778,0.042333333333333334,-0.013100991539374447,20
celltype,Committed arachnoid precursor,0.005436239041384327,0.0003333333333333333,-0.005102905708050994,20
celltype,Committed arachnoid precursor-forebrain,0.03382336051452854,0.058666666666666666,0.024843306152138124,20
celltype,Committed arachnoid precursor-pia junction,0.018235646925207048,0.010333333333333333,-0.007902313591873714,20
celltype,Committed dura precursor,0.0016461850618276483,0.0,-0.0016461850618276483,20
celltype,Committed dura precursor-early,0.0008486147799344078,0.0,-0.0008486147799344078,20
celltype,Committed dura precursor-forebrain,0.011797659609764812,0.007666666666666666,-0.004130992943098146,20
celltype,Committed oligodendrocyte progenitor,0.0001403723696132103,0.0,-0.0001403723696132103,20
celltype,Committed pia precursor,0.02905069994767939,0.019666666666666666,-0.009384033281012723,20
celltype,Committed pia precursor-anterior,0.015160215918226715,0.0026666666666666666,-0.012493549251560048,20
celltype,Cycling erythroblast,0.02036675471842579,0.0016666666666666668,-0.01870008805175912,20
celltype,Dendritic cells,0.0017355129333996911,0.002,0.0002644870666003089,20
celltype,Early precursor/BFU-E,0.011012850452381864,0.012333333333333333,0.0013204828809514693,20
celltype,Endothelial,0.0005614894784528412,0.0,-0.0005614894784528412,20
celltype,Erythroblast,0.07007133468601254,0.087,0.016928665313987457,20
celltype,Fatty acid metabolic - non-leptomeningeal,0.0020673021706672794,0.0,-0.0020673021706672794,20
celltype,Fibroblast-TAGAP,0.014120184270637928,0.02,0.0058798157293620725,20
celltype,Forebrain hem radial glia,0.0004976838559013821,0.0,-0.0004976838559013821,20
celltype,Forebrain neuroblast,0.0006635784745351761,0.0003333333333333333,-0.00033024514120184276,20
celltype,Forebrain neuron,0.00033178923726758804,0.0016666666666666668,0.0013348774293990787,20
celltype,Forebrain progenitor,0.013871342342687238,0.018,0.004128657657312761,20
celltype,Forebrain radial glia,0.0004849227313910902,0.0,-0.0004849227313910902,20
celltype,Hindbrain,0.007465257838520731,0.0,-0.007465257838520731,20
celltype,Hindbrain epithelia,0.0018056991182062963,0.0003333333333333333,-0.001472365784872963,20
celltype,Hindbrain glioblast,0.001837601929482026,0.001,-0.000837601929482026,20
celltype,Hypothalamus interneuron,0.0008613759044446996,0.001,0.0001386240955553004,20
celltype,ILC precursors,0.0005168255426668198,0.0,-0.0005168255426668198,20
celltype,Inner dura,0.007139849163508289,0.01633333333333333,0.009193484169825043,20
celltype,Isthmus radial glia,0.00023608080344039917,0.0,-0.00023608080344039917,20
celltype,LTMR mechanoreceptor,0.00034455036177787984,0.0,-0.00034455036177787984,20
celltype,Large artery,0.00030626698824700433,0.0,-0.00030626698824700433,20
celltype,MEMP-MEP,0.00012123068284777255,0.0,-0.00012123068284777255,20
celltype,Macrophages,0.017935760499215192,0.036,0.018064239500784805,20
celltype,Macrophages Monocyte-like,0.012467618646555134,0.005666666666666667,-0.006800951979888467,20
celltype,Macrophages-innate immunity,0.00010208899608233478,0.0,-0.00010208899608233478,20
celltype,Macrophages-iron metabolism,0.0066294041830966145,0.003,-0.0036294041830966144,20
celltype,Mast cells,0.000504064418156528,0.0,-0.000504064418156528,20
celltype,Megakaryocytes,0.0006380562255145924,0.0,-0.0006380562255145924,20
celltype,Metamyelocytes,0.0013143958245600603,0.001,-0.0003143958245600603,20
celltype,Microglia,0.0014356265074078327,0.0,-0.0014356265074078327,20
celltype,Midbrain hem epithelia,0.0030562893202148974,0.0006666666666666666,-0.002389622653548231,20
celltype,Midbrain hem progenitor,0.0016142822505519187,0.0016666666666666668,5.2384416114748065e-05,20
celltype,Midbrain hem radial glia,0.004574863136939627,0.0033333333333333335,-0.0012415298036062938,20
celltype,Midbrain intermediate progenitor,0.0034263619310133608,0.0016666666666666668,-0.001759695264346694,20
celltype,Midbrain interneuron,0.0006380562255145924,0.0013333333333333333,0.0006952771078187409,20
celltype,Midbrain neuroblast,0.00214386891772903,0.001,-0.00114386891772903,20
celltype,Midbrain progenitor,0.002424613656955451,0.0003333333333333333,-0.0020912803236221174,20
celltype,Midbrain-hindbrain epithelia,0.0031137143805112107,0.0006666666666666666,-0.002447047713844544,20
celltype,Midbrain-hindbrain progenitor,0.0072419381595906235,0.0016666666666666668,-0.0055752714929239566,20
celltype,Monocyte-fibrocyte,0.0003764531730536095,0.0,-0.0003764531730536095,20
celltype,Monocytes,0.005895639523754833,0.0,-0.005895639523754833,20
celltype,Neural crest progenitor,0.0021757717290047597,0.0006666666666666666,-0.0015091050623380932,20
celltype,Oligodendrocyte progenitor,0.00010208899608233478,0.0,-0.00010208899608233478,20
celltype,Optic nerve (sensory),0.0005104449804116739,0.0,-0.0005104449804116739,20
celltype,Optic vesicle epithelia,0.00018503630539923178,0.0,-0.00018503630539923178,20
celltype,Osteogenic,0.013488508607378482,0.028333333333333332,0.01484482472595485,20
celltype,Osteoprogenitor,0.0012824930132843307,0.001,-0.00028249301328433065,20
celltype,Pericyte,0.01838878041933055,0.005666666666666667,-0.012722113752663883,20
celltype,Peripheral neuroblast,0.009743118563607826,0.008,-0.0017431185636078254,20
celltype,Perivascular fibroblast,0.0058701172747342495,0.0023333333333333335,-0.003536783941400916,20
celltype,Pia,0.056761481821778134,0.09033333333333333,0.0335718515115552,20
celltype,Pia-forebrain,0.05081479779998213,0.051,0.00018520220001786575,20
celltype,Pinealocyte,0.005276724985005679,0.0033333333333333335,-0.001943391651672345,20
celltype,Platelets,0.00028712530148156654,0.0,-0.00028712530148156654,20
celltype,Pontine nuclei lineage intermediate progenitor,0.004511057514388168,0.008333333333333333,0.003822275818945165,20
celltype,Pontine nuclei lineage migrating neuron,0.0034263619310133608,0.005,0.0015736380689866394,20
celltype,Pre-EMT neural crest,0.008677564666998455,0.007666666666666666,-0.001010898000331789,20
celltype,Pre-EMT neural crest epithelia,0.0012633513265188929,0.0,-0.0012633513265188929,20
celltype,Precursor/CFU-E,0.0285657772162883,0.025666666666666667,-0.002899110549621633,20
celltype,Presumptive neuroretina,0.00017227518088893992,0.0,-0.00017227518088893992,20
celltype,Primary meninx,0.03499100340722024,0.014,-0.020991003407220245,20
celltype,Primary meninx-hindbrain,0.013265188928448374,0.001,-0.012265188928448374,20
celltype,Primary vascular plexus,0.006233809323277567,0.0,-0.006233809323277567,20
celltype,Promyelocytes,0.0006252951010043005,0.0003333333333333333,-0.0002919617676709672,20
celltype,Rathkes pouch,0.0009507037760167426,0.0003333333333333333,-0.0006173704426834094,20
celltype,Reticulocyte/RBC,0.0987711037096589,0.12566666666666668,0.026895562957007776,20
celltype,S100A12-high monocytes,0.0001403723696132103,0.0,-0.0001403723696132103,20
celltype,Schwann cell,0.0051427331776476145,0.020666666666666667,0.015523933489019051,20
celltype,Schwann cell precursor,0.01374373109758432,0.005,-0.00874373109758432,20
celltype,Smooth muscle cell,0.004587624261449919,0.003,-0.0015876242614499192,20
celltype,"Smooth muscle cell, mature",0.003579495425136863,0.003,-0.000579495425136863,20
celltype,Spinal cord radial glia,7.656674706175108e-05,0.0,-7.656674706175108e-05,20
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,20
celltype,Tip cell - arterial,0.002239577351556219,0.0003333333333333333,-0.0019062440182228857,20
celltype,Venous capillary,0.01723389865114914,0.014333333333333333,-0.0029005653178158057,20
celltype,Venous lymphatic-like,0.002667075022650996,0.012666666666666666,0.00999959164401567,20
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,20
celltype,Ventral forebrain radial glia,0.00283296964128479,0.0023333333333333335,-0.0004996363079514564,20
Superclass,Epithelial,0.04417263249237523,0.05466666666666667,0.010494034174291442,10
Superclass,Erythropoietic,0.2337774204662915,0.25433333333333336,0.020555912867041864,10
Superclass,Fibroblast,0.45721194951699146,0.43733333333333335,-0.019878616183658104,10
Superclass,Immune,0.05434324872707783,0.050333333333333334,-0.004009915393744498,10
Superclass,Neural,0.0752906346107219,0.06866666666666667,-0.006623967944055231,10
Superclass,Neural crest,0.041090820923139745,0.04133333333333333,0.0002425124101935877,10
Superclass,Other,0.0009507037760167426,0.0003333333333333333,-0.0006173704426834094,10
Superclass,Vascular endothelial,0.04750966655181654,0.04933333333333333,0.0018236667815167903,10
Superclass,Vascular perivascular,0.04565292293556908,0.043666666666666666,-0.001986256268902413,10
celltype,Anteromedial cerebral pole glioblast,0.0011421206436711203,0.0036666666666666666,0.0025245460229955463,10
celltype,Anteromedial cerebral pole radial glia,0.001837601929482026,0.001,-0.000837601929482026,10
celltype,Arachnoid,0.00877965366308079,0.007,-0.00177965366308079,10
celltype,Arachnoid barrier,0.0032285645011038374,0.024333333333333332,0.021104768832229493,10
celltype,Arachnoid-dura border,0.0011165983946505365,0.001,-0.00011659839465053652,10
celltype,Arachnoid-forebrain,0.013016347000497685,0.015,0.001983652999502315,10
celltype,Arachnoid-hindbrain,0.019530901063001673,0.019666666666666666,0.0001357656036649925,10
celltype,Arterial capillary,0.004574863136939627,0.0003333333333333333,-0.004241529803606294,10
celltype,Arteriole,0.0028521113280502277,0.017,0.014147888671949774,10
celltype,Artery,0.006201906512001838,0.006333333333333333,0.00013142682133149546,10
celltype,B lineage,0.00016589461863379402,0.0003333333333333333,0.0001674387146995393,10
celltype,CD56-bright NK cells,0.0005933922897285709,0.0,-0.0005933922897285709,10
celltype,ChP Ciliogenic progenitor,0.017163712466342535,0.019,0.0018362875336574644,10
celltype,ChP Committed arachnoid precursor,0.0005359672294322575,0.0,-0.0005359672294322575,10
celltype,ChP Differentiated epithelia,0.029861031354082922,0.04566666666666667,0.015805635312583746,10
celltype,ChP Epithelia,0.0022012939780253434,0.0003333333333333333,-0.0018679606446920102,10
celltype,ChP Epithelial progenitor,0.0011995457039674336,0.0,-0.0011995457039674336,10
celltype,ChP Fibroblast,0.0008677564666998456,0.0,-0.0008677564666998456,10
celltype,ChP Macrophage,0.0003573114862881717,0.0,-0.0003573114862881717,10
celltype,ChP Macrophages,0.001595140563786481,0.0003333333333333333,-0.0012618072304531477,10
celltype,ChP Meningeal fibroblast,0.020526268774804436,0.0016666666666666668,-0.01885960210813777,10
celltype,ChP Microglia,0.0012824930132843307,0.002,0.0007175069867156694,10
celltype,ChP PTPRC+ fibroblast,0.015645138649617803,0.009333333333333334,-0.006311805316284469,10
celltype,ChP Pericyte,0.006833582175261284,0.03166666666666667,0.024833084491405387,10
celltype,ChP Perivascular,0.0063933233796562156,0.0003333333333333333,-0.0060599900463228825,10
celltype,ChP Reticulocyte/RBC,0.004989599683524112,0.0,-0.004989599683524112,10
celltype,Chondrocyte,0.002826589079029644,0.0,-0.002826589079029644,10
celltype,Chondrogenic,0.05543432487270778,0.038,-0.017434324872707782,10
celltype,Committed arachnoid precursor,0.005436239041384327,0.0013333333333333333,-0.004102905708050994,10
celltype,Committed arachnoid precursor-forebrain,0.03382336051452854,0.058,0.02417663948547146,10
celltype,Committed arachnoid precursor-pia junction,0.018235646925207048,0.009,-0.009235646925207048,10
celltype,Committed dura precursor,0.0016461850618276483,0.0006666666666666666,-0.0009795183951609816,10
celltype,Committed dura precursor-early,0.0008486147799344078,0.0006666666666666666,-0.00018194811326774113,10
celltype,Committed dura precursor-forebrain,0.011797659609764812,0.007666666666666666,-0.004130992943098146,10
celltype,Committed oligodendrocyte progenitor,0.0001403723696132103,0.0,-0.0001403723696132103,10
celltype,Committed pia precursor,0.02905069994767939,0.017333333333333333,-0.011717366614346057,10
celltype,Committed pia precursor-anterior,0.015160215918226715,0.0013333333333333333,-0.01382688258489338,10
celltype,Cycling erythroblast,0.02036675471842579,0.0006666666666666666,-0.019700088051759122,10
celltype,Dendritic cells,0.0017355129333996911,0.002,0.0002644870666003089,10
celltype,Early precursor/BFU-E,0.011012850452381864,0.012333333333333333,0.0013204828809514693,10
celltype,Endothelial,0.0005614894784528412,0.0,-0.0005614894784528412,10
celltype,Erythroblast,0.07007133468601254,0.08766666666666667,0.017595331980654133,10
celltype,Fatty acid metabolic - non-leptomeningeal,0.0020673021706672794,0.0,-0.0020673021706672794,10
celltype,Fibroblast-TAGAP,0.014120184270637928,0.02,0.0058798157293620725,10
celltype,Forebrain hem radial glia,0.0004976838559013821,0.0,-0.0004976838559013821,10
celltype,Forebrain neuroblast,0.0006635784745351761,0.0003333333333333333,-0.00033024514120184276,10
celltype,Forebrain neuron,0.00033178923726758804,0.002,0.001668210762732412,10
celltype,Forebrain progenitor,0.013871342342687238,0.019,0.0051286576573127615,10
celltype,Forebrain radial glia,0.0004849227313910902,0.0,-0.0004849227313910902,10
celltype,Hindbrain,0.007465257838520731,0.0003333333333333333,-0.0071319245051873975,10
celltype,Hindbrain epithelia,0.0018056991182062963,0.0003333333333333333,-0.001472365784872963,10
celltype,Hindbrain glioblast,0.001837601929482026,0.0003333333333333333,-0.0015042685961486927,10
celltype,Hypothalamus interneuron,0.0008613759044446996,0.0003333333333333333,-0.0005280425711113664,10
celltype,ILC precursors,0.0005168255426668198,0.0,-0.0005168255426668198,10
celltype,Inner dura,0.007139849163508289,0.017,0.009860150836491713,10
celltype,Isthmus radial glia,0.00023608080344039917,0.0,-0.00023608080344039917,10
celltype,LTMR mechanoreceptor,0.00034455036177787984,0.0,-0.00034455036177787984,10
celltype,Large artery,0.00030626698824700433,0.0,-0.00030626698824700433,10
celltype,MEMP-MEP,0.00012123068284777255,0.0,-0.00012123068284777255,10
celltype,Macrophages,0.017935760499215192,0.03666666666666667,0.018730906167451475,10
celltype,Macrophages Monocyte-like,0.012467618646555134,0.004666666666666667,-0.007800951979888467,10
celltype,Macrophages-innate immunity,0.00010208899608233478,0.0,-0.00010208899608233478,10
celltype,Macrophages-iron metabolism,0.0066294041830966145,0.003,-0.0036294041830966144,10
celltype,Mast cells,0.000504064418156528,0.0,-0.000504064418156528,10
celltype,Megakaryocytes,0.0006380562255145924,0.0,-0.0006380562255145924,10
celltype,Metamyelocytes,0.0013143958245600603,0.001,-0.0003143958245600603,10
celltype,Microglia,0.0014356265074078327,0.0,-0.0014356265074078327,10
celltype,Midbrain hem epithelia,0.0030562893202148974,0.0006666666666666666,-0.002389622653548231,10
celltype,Midbrain hem progenitor,0.0016142822505519187,0.0016666666666666668,5.2384416114748065e-05,10
celltype,Midbrain hem radial glia,0.004574863136939627,0.0026666666666666666,-0.0019081964702729608,10
celltype,Midbrain intermediate progenitor,0.0034263619310133608,0.0016666666666666668,-0.001759695264346694,10
celltype,Midbrain interneuron,0.0006380562255145924,0.0016666666666666668,0.0010286104411520744,10
celltype,Midbrain neuroblast,0.00214386891772903,0.001,-0.00114386891772903,10
celltype,Midbrain progenitor,0.002424613656955451,0.0006666666666666666,-0.0017579469902887844,10
celltype,Midbrain-hindbrain epithelia,0.0031137143805112107,0.0003333333333333333,-0.0027803810471778772,10
celltype,Midbrain-hindbrain progenitor,0.0072419381595906235,0.0016666666666666668,-0.0055752714929239566,10
celltype,Monocyte-fibrocyte,0.0003764531730536095,0.0,-0.0003764531730536095,10
celltype,Monocytes,0.005895639523754833,0.0,-0.005895639523754833,10
celltype,Neural crest progenitor,0.0021757717290047597,0.0006666666666666666,-0.0015091050623380932,10
celltype,Oligodendrocyte progenitor,0.00010208899608233478,0.0,-0.00010208899608233478,10
celltype,Optic nerve (sensory),0.0005104449804116739,0.0,-0.0005104449804116739,10
celltype,Optic vesicle epithelia,0.00018503630539923178,0.0,-0.00018503630539923178,10
celltype,Osteogenic,0.013488508607378482,0.027666666666666666,0.014178158059288183,10
celltype,Osteoprogenitor,0.0012824930132843307,0.001,-0.00028249301328433065,10
celltype,Pericyte,0.01838878041933055,0.004333333333333333,-0.014055447085997217,10
celltype,Peripheral neuroblast,0.009743118563607826,0.008,-0.0017431185636078254,10
celltype,Perivascular fibroblast,0.0058701172747342495,0.0016666666666666668,-0.0042034506080675825,10
celltype,Pia,0.056761481821778134,0.088,0.03123851817822186,10
celltype,Pia-forebrain,0.05081479779998213,0.054,0.0031852022000178684,10
celltype,Pinealocyte,0.005276724985005679,0.0033333333333333335,-0.001943391651672345,10
celltype,Platelets,0.00028712530148156654,0.0,-0.00028712530148156654,10
celltype,Pontine nuclei lineage intermediate progenitor,0.004511057514388168,0.008666666666666666,0.004155609152278498,10
celltype,Pontine nuclei lineage migrating neuron,0.0034263619310133608,0.005,0.0015736380689866394,10
celltype,Pre-EMT neural crest,0.008677564666998455,0.007666666666666666,-0.001010898000331789,10
celltype,Pre-EMT neural crest epithelia,0.0012633513265188929,0.0,-0.0012633513265188929,10
celltype,Precursor/CFU-E,0.0285657772162883,0.026333333333333334,-0.0022324438829549667,10
celltype,Presumptive neuroretina,0.00017227518088893992,0.0,-0.00017227518088893992,10
celltype,Primary meninx,0.03499100340722024,0.013666666666666667,-0.021324336740553576,10
celltype,Primary meninx-hindbrain,0.013265188928448374,0.0016666666666666668,-0.011598522261781707,10
celltype,Primary vascular plexus,0.006233809323277567,0.0,-0.006233809323277567,10
celltype,Promyelocytes,0.0006252951010043005,0.0003333333333333333,-0.0002919617676709672,10
celltype,Rathkes pouch,0.0009507037760167426,0.0003333333333333333,-0.0006173704426834094,10
celltype,Reticulocyte/RBC,0.0987711037096589,0.12833333333333333,0.029562229623674427,10
celltype,S100A12-high monocytes,0.0001403723696132103,0.0,-0.0001403723696132103,10
celltype,Schwann cell,0.0051427331776476145,0.021,0.015857266822352386,10
celltype,Schwann cell precursor,0.01374373109758432,0.004666666666666667,-0.009077064430917652,10
celltype,Smooth muscle cell,0.004587624261449919,0.003,-0.0015876242614499192,10
celltype,"Smooth muscle cell, mature",0.003579495425136863,0.003,-0.000579495425136863,10
celltype,Spinal cord radial glia,7.656674706175108e-05,0.0,-7.656674706175108e-05,10
celltype,Tip cell,0.0018886464275231934,0.0,-0.0018886464275231934,10
celltype,Tip cell - arterial,0.002239577351556219,0.0003333333333333333,-0.0019062440182228857,10
celltype,Venous capillary,0.01723389865114914,0.011666666666666667,-0.005567231984482472,10
celltype,Venous lymphatic-like,0.002667075022650996,0.013666666666666667,0.01099959164401567,10
celltype,Venous lymphatic-like - non-leptomeningeal,0.0006827201613006138,0.0,-0.0006827201613006138,10
celltype,Ventral forebrain radial glia,0.00283296964128479,0.0023333333333333335,-0.0004996363079514564,10
Superclass,Epithelial,0.04417263249237523,0.05366666666666667,0.00949403417429144,5
Superclass,Erythropoietic,0.2337774204662915,0.25666666666666665,0.022889246200375163,5
Superclass,Fibroblast,0.45721194951699146,0.43533333333333335,-0.021878616183658106,5
Superclass,Immune,0.05434324872707783,0.050333333333333334,-0.004009915393744498,5
Superclass,Neural,0.0752906346107219,0.06933333333333333,-0.005957301277388569,5
Superclass,Neural crest,0.041090820923139745,0.041,-9.08209231397436e-05,5
Superclass,Other,0.0009507037760167426,0.0006666666666666666,-0.000284037109350076,5
Superclass,Vascular endothelial,0.04750966655181654,0.04933333333333333,0.0018236667815167903,5
Superclass,Vascular perivascular,0.04565292293556908,0.043666666666666666,-0.001986256268902413,5
celltype,Anteromedial cerebral pole glioblast,0.0011421206436711203,0.0036666666666666666,0.0025245460229955463,5
celltype,Anteromedial cerebral pole radial glia,0.001837601929482026,0.001,-0.000837601929482026,5
celltype,Arachnoid,0.00877965366308079,0.006,-0.00277965366308079,5
celltype,Arachnoid barrier,0.0032285645011038374,0.028333333333333332,0.025104768832229493,5
celltype,Arachnoid-dura border,0.0011165983946505365,0.001,-0.00011659839465053652,5
celltype,Arachnoid-forebrain,0.013016347000497685,0.015666666666666666,0.002650319666168981,5
celltype,Arachnoid-hindbrain,0.019530901063001673,0.019333333333333334,-0.00019756772966833883,5
celltype,Arterial capillary,0.004574863136939627,0.0013333333333333333,-0.0032415298036062943,5
celltype,Arteriole,0.0028521113280502277,0.018666666666666668,0.01581455533861644,5
celltype,Artery,0.006201906512001838,0.006333333333333333,0.00013142682133149546,5
celltype,B lineage,0.00016589461863379402,0.0003333333333333333,0.0001674387146995393,5
celltype,CD56-bright NK cells,0.0005933922897285709,0.0,-0.0005933922897285709,5
celltype,ChP Ciliogenic progenitor,0.017163712466342535,0.019333333333333334,0.002169620866990799,5
celltype,ChP Committed arachnoid precursor,0.0005359672294322575,0.0,-0.0005359672294322575,5
celltype,ChP Differentiated epithelia,0.029861031354082922,0.04466666666666667,0.014805635312583745,5
celltype,ChP Epithelia,0.0022012939780253434,0.0,-0.0022012939780253434,5
celltype,ChP Epithelial progenitor,0.0011995457039674336,0.0003333333333333333,-0.0008662123706341003,5
celltype,ChP Fibroblast,0.0008677564666998456,0.0,-0.0008677564666998456,5
celltype,ChP Macrophage,0.0003573114862881717,0.0,-0.0003573114862881717,5
celltype,ChP Macrophages,0.001595140563786481,0.0,-0.001595140563786481,5
celltype,ChP Meningeal fibroblast,0.020526268774804436,0.0016666666666666668,-0.01885960210813777,5
celltype,ChP Microglia,0.0012824930132843307,0.002,0.0007175069867156694,5
celltype,ChP PTPRC+ fibroblast,0.015645138649617803,0.009,-0.006645138649617804,5
celltype,ChP Pericyte,0.006833582175261284,0.032,0.025166417824738718,5
celltype,ChP Perivascular,0.0063933233796562156,0.0003333333333333333,-0.0060599900463228825,5
celltype,ChP Reticulocyte/RBC,0.004989599683524112,0.0,-0.004989599683524112,5
celltype,Chondrocyte,0.002826589079029644,0.0,-0.002826589079029644,5
celltype,Chondrogenic,0.05543432487270778,0.03833333333333333,-0.01710099153937445,5
celltype,Committed arachnoid precursor,0.005436239041384327,0.001,-0.004436239041384327,5
celltype,Committed arachnoid precursor-forebrain,0.03382336051452854,0.059,0.025176639485471455,5
celltype,Committed arachnoid precursor-pia junction,0.018235646925207048,0.009,-0.009235646925207048,5
celltype,Committed dura precursor,0.0016461850618276483,0.001,-0.0006461850618276483,5
celltype,Committed dura precursor-early,0.0008486147799344078,0.0006666666666666666,-0.00018194811326774113,5
celltype,Committed dura precursor-forebrain,0.011797659609764812,0.007333333333333333,-0.004464326276431479,5
celltype,Committed oligodendrocyte progenitor,0.0001403723696132103,0.0,-0.0001403723696132103,5
celltype,Committed pia precursor,0.02905069994767939,0.013,-0.016050699947679388,5
celltype,Committed pia precursor-anterior,0.015160215918226715,0.0016666666666666668,-0.013493549251560048,5
celltype,Cycling erythroblast,0.02036675471842579,0.001,-0.019366754718425788,5
celltype,Dendritic cells,0.0017355129333996911,0.002,0.0002644870666003089,5
celltype,Early precursor/BFU-E,0.011012850452381864,0.012,0.0009871495476181363,5
celltype,Endothelial,0.0005614894784528412,0.0,-0.0005614894784528412,5
celltype,Erythroblast,0.07007133468601254,0.08866666666666667,0.018595331980654134,5
celltype,Fatty acid metabolic - non-leptomeningeal,0.0020673021706672794,0.0,-0.0020673021706672794,5
celltype,Fibroblast-TAGAP,0.014120184270637928,0.020666666666666667,0.006546482396028739,5
celltype,Forebrain hem radial glia,0.0004976838559013821,0.0,-0.0004976838559013821,5
celltype,Forebrain neuroblast,0.0006635784745351761,0.0006666666666666666,3.0881921314905624e-06,5
celltype,Forebrain neuron,0.00033178923726758804,0.002,0.001668210762732412,5
celltype,Forebrain progenitor,0.013871342342687238,0.018666666666666668,0.00479532432397943,5
celltype,Forebrain radial glia,0.0004849227313910902,0.0,-0.0004849227313910902,5
celltype,Hindbrain,0.007465257838520731,0.0006666666666666666,-0.006798591171854064,5
celltype,Hindbrain epithelia,0.0018056991182062963,0.0003333333333333333,-0.001472365784872963,5
celltype,Hindbrain glioblast,0.001837601929482026,0.0006666666666666666,-0.0011709352628153594,5
celltype,Hypothalamus interneuron,0.0008613759044446996,0.0003333333333333333,-0.0005280425711113664,5
celltype,ILC precursors,0.0005168255426668198,0.0,-0.0005168255426668198,5
celltype,Inner dura,0.007139849163508289,0.017333333333333333,0.010193484169825044,5
celltype,Isthmus radial glia,0.00023608080344039917,0.0,-0.00023608080344039917,5
celltype,LTMR mechanoreceptor,0.00034455036177787984,0.0,-0.00034455036177787984,5
celltype,Large artery,0.00030626698824700433,0.0,-0.00030626698824700433,5
celltype,MEMP-MEP,0.00012123068284777255,0.0,-0.00012123068284777255,5
celltype,Macrophages,0.017935760499215192,0.037,0.019064239500784806,5
celltype,Macrophages Monocyte-like,0.012467618646555134,0.004666666666666667,-0.007800951979888467,5
celltype,Macrophages-innate immunity,0.00010208899608233478,0.0,-0.00010208899608233478,5
